Source,Target,Weight
2020,someth,1
2020,also,1
2020,creat,1
someth,huh,1
huh,thing,1
thing,thrill,1
thrill,share,1
share,guest,1
guest,post,1
post,bernadett,1
bernadett,pleasant,1
bernadett,spent,1
bernadett,podcast,1
bernadett,say,1
pleasant,founder,1
founder,emot,1
emot,institut,1
emot,wellb,1
emot,human,1
emot,experienc,1
emot,support,1
institut,onlin,1
onlin,resourc,1
resourc,educ,1
educ,center,1
center,offer,1
offer,cours,1
cours,workshop,1
workshop,interact,1
interact,experi,1
experi,provid,1
provid,pathway,1
pathway,cultiv,1
cultiv,emot,1
wellb,gain,1
gain,insight,1
insight,bring,1
bring,balanc,1
bring,us,1
balanc,mind/bodi,1
mind/bodi,connect,1
connect,bernadett,1
spent,lifetim,1
lifetim,explor,1
explor,celebr,1
celebr,mind,1
mind,bodi,1
bodi,sensual,1
bodi,much,1
sensual,danc,1
danc,somat,1
somat,heal,1
somat,work,1
heal,woman,1
heal,past,1
heal,begin,1
woman,color,1
color,come,1
come,esteem,1
come,surfac,1
esteem,tradit,1
tradit,natur,1
natur,healer,1
healer,recogn,1
recogn,leader,1
leader,mind-bodi,1
mind-bodi,well,1
well,realm,1
realm,bernadett,1
podcast,last,1
last,year,1
year,let,1
let,say,1
say,’,1
say,need,1
’,episod,1
’,want,1
’,worth,1
’,happen,1
’,know,1
’,free,1
episod,definit,1
definit,’,1
want,miss,1
miss,heard,1
heard,alreadi,1
heard,seen,1
alreadi,’,1
worth,anoth,1
anoth,listen,1
anoth,move,1
listen,get,1
get,read,1
read,one,1
one,ritual,1
one,time,1
one,anoth,1
ritual,bernadett,1
ritual,virtual,1
ritual,facilit,1
need,help,1
need,grief,1
need,air,1
need,felt,1
help,deal,1
help,us,1
deal,stress,1
stress,2020,1
also,help,1
also,struggl,1
us,heal,1
us,upswel,1
us,togeth,1
past,wound,1
wound,find,1
find,true,1
true,authent,1
authent,joy,1
joy,live,1
live,even,1
even,amidst,1
amidst,’,1
happen,gosh,1
gosh,know,1
know,need,1
know,make,1
grief,alway,2
grief,tri,1
grief,lose,1
grief,mani,1
grief,fill,1
grief,ritual,2
grief,come,1
grief,fresh,1
grief,sorrow,1
alway,essenti,1
alway,surfac,1
essenti,emot,1
human,everi,1
everi,place,1
everi,time,1
place,everi,1
time,yet,1
time,grief,1
time,also,1
yet,mani,1
mani,us,1
mani,experienc,1
mani,peopl,1
upswel,grief,1
tri,time,1
surfac,broken,1
surfac,whether,1
broken,veil,1
veil,forefront,1
forefront,conscious,1
conscious,mani,1
experienc,quintessenti,1
experienc,new,1
quintessenti,grief,1
lose,love,1
love,one,1
struggl,loss,1
loss,person,1
loss,—,1
person,freedom,1
freedom,loneli,1
loneli,racism,1
racism,worri,1
worri,infect,1
infect,unemploy,1
unemploy,busi,1
busi,loss,1
—,list,1
—,’,1
—,cathart,1
list,endless,1
endless,frustrat,1
frustrat,compound,1
compound,grief,1
peopl,feel,1
feel,helpless,1
helpless,’,1
make,meaning,1
meaning,differ,1
differ,fear,1
fear,hate,1
fear,numb,1
hate,grief,1
fill,bodi,1
much,need,1
air,need,1
felt,heard,1
seen,move,1
move,respons,1
move,emot,1
respons,event,1
event,2020,1
event,old,1
creat,grief,1
virtual,practic,1
practic,sign,1
sign,—,1
free,ongo,1
ongo,bring,1
togeth,hold,1
hold,space,1
space,one,1
space,releas,1
new,sorrow,1
sorrow,trigger,1
sorrow,anger,1
trigger,recent,1
recent,event,1
old,grief,1
whether,grief,1
whether,interperson,1
fresh,raw,1
raw,smolder,1
smolder,decad,1
decad,whether,1
interperson,existenti,1
existenti,ecolog,1
ecolog,ancestr,1
ancestr,grief,1
facilit,express,1
express,releas,1
express,emot,1
releas,heal,1
releas,grief,1
begin,commun,1
commun,embodi,1
commun,give,1
embodi,somat,1
work,invit,1
invit,access,1
access,express,1
support,commun,1
give,safe,1
safe,space,1
anger,fear,1
numb,—,1
cathart,deepli,1
deepli,transform,1
transform,experi,1
